ticker,rating,rating_risco,rating_reason,latest_period_indicadores,latest_period_balancos,latest_period_resultados,receita_latest_period,divida_bruta,divida_liquida,endividamento_geral,liquidez_corrente,margem_ebit,margem_liquida,p_l,p_vp,psr,roa,roe,roic,ativo_total,caixa_e_eq_de_caixa,emprest_de_longo_prazo,emprestimos_e_financ,passivo_circulante,passivo_nao_circulante,passivo_total,patrimonio_liquido,ebit_ttm,lucro_bruto_ttm,lucro_liquido_ttm,receita_liquida_ttm,resultado_financeiro_ttm,resultado_operacional_ttm,passivo_ativo,divida_liquida_pl,liquidez_ajustada,receita_liquida_latest_quarter,receita_liquida_same_quarter_previous_year,receita_liquida_growth_yoy
MYPK3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,5707000000.0,3841000000.0,2.1848,1.75,0.061900000000000004,0.0144,15.13,0.34,0.09,0.01,0.0479,0.0908,14560000000.0,1870000000.0,5430000000.0,279440000.0,3840000000.0,6150000000.0,14560000000.0,4570000000.0,943710000.0,1848580000.0,218700000.0,15240000000.0,-584570000.0,,1.0,0.8404814004376367,1.75,3810000000.0,3940000000.0,-0.032994923857868064
OPCT3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,2010000000.0,1480000000.0,2.3853,2.32,0.15660000000000002,0.055999999999999994,16.25,1.97,0.91,0.04,0.1213,0.1234,3390000000.0,513020000.0,1840000000.0,174060000.0,495230000.0,1900000000.0,3390000000.0,1000000000.0,340140000.0,595630000.0,121560000.0,2172140000.0,-192150000.0,,1.0,1.48,2.32,497430000.0,459200000.0,0.08325348432055746
PATI3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,318000000.0,-32000000.0,0.9083,2.08,0.0441,0.0259,16.8,1.13,0.43,0.04,0.0672,0.1107,1410000000.0,5400000.0,162820000.0,129750000.0,469900000.0,182220000.0,1410000000.0,758070000.0,79520000.0,204300000.0,48760000.0,1870520000.0,-4660000.0,,1.0,-0.04221246059071062,2.08,471370000.0,529380000.0,-0.10958101930560282
PATI4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,318000000.0,-32000000.0,0.9083,2.08,0.0441,0.0259,17.76,1.19,0.46,0.04,0.0672,0.1107,1410000000.0,5400000.0,162820000.0,129750000.0,469900000.0,182220000.0,1410000000.0,758070000.0,79520000.0,204300000.0,48760000.0,1870520000.0,-4660000.0,,1.0,-0.04221246059071062,2.08,471370000.0,529380000.0,-0.10958101930560282
PFRM3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,1061000000.0,744000000.0,2.7015,1.33,0.030699999999999998,0.0097,7.72,0.61,0.07,0.02,0.0693,0.10460000000000001,6040000000.0,316510000.0,636500000.0,424710000.0,3220000000.0,1190000000.0,6040000000.0,1630000000.0,356830000.0,1790690000.0,113030000.0,11610000000.0,-246780000.0,,1.0,0.456441717791411,1.33,2870000000.0,2710000000.0,0.05904059040590415
PGMN3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,1733000000.0,1547000000.0,2.2071,1.59,0.057800000000000004,0.0175,17.27,1.46,0.3,0.03,0.0844,0.1208,9810000000.0,241290000.0,1530000000.0,121250000.0,3240000000.0,3210000000.0,9810000000.0,3360000000.0,912360000.0,4940000000.0,307910000.0,15340000000.0,-689860000.0,,1.0,0.46041666666666664,1.59,3810000000.0,3370000000.0,0.13056379821958464
POMO3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,3376000000.0,1547000000.0,1.3071000000000002,1.97,0.1536,0.1391,5.8,1.78,0.8,0.13,0.30510000000000004,0.1999,9500000000.0,1830000000.0,2340000000.0,1040000000.0,2870000000.0,2520000000.0,9500000000.0,4120000000.0,1387650000.0,2303470000.0,1257050000.0,9050000000.0,178040000.0,,1.0,0.3754854368932039,1.97,1660000000.0,1680000000.0,-0.011904761904761862
POMO4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,3376000000.0,1547000000.0,1.3071000000000002,1.97,0.1536,0.1391,6.06,1.86,0.84,0.13,0.30510000000000004,0.1999,9500000000.0,1830000000.0,2340000000.0,1040000000.0,2870000000.0,2520000000.0,9500000000.0,4120000000.0,1387650000.0,2303470000.0,1257050000.0,9050000000.0,178040000.0,,1.0,0.3754854368932039,1.97,1660000000.0,1680000000.0,-0.011904761904761862
PRNR3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,836000000.0,524000000.0,2.0205,1.47,0.0906,0.0353,25.16,2.01,0.67,0.03,0.09179999999999999,0.0965,1880000000.0,301110000.0,625910000.0,210680000.0,570300000.0,685990000.0,1880000000.0,621770000.0,146460000.0,300530000.0,57107000.0,1615970000.0,-89350000.0,,1.0,0.842755359698924,1.47,421200000.0,368850000.0,0.14192761285075228
PTNT3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,465000000.0,126000000.0,1.0772,4.13,0.0443,0.0541,10.69,1.01,0.53,0.04,0.0842,0.0521,1160000000.0,353400000.0,444990000.0,65230000.00000001,203360000.0,454860000.0,1160000000.0,500870000.0,36710000.0,131980000.0,47960000.0,828060000.0,-2390000.0,,1.0,0.25156228162996386,4.13,220210000.0,220870000.0,-0.0029881830941277387
PTNT4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,465000000.0,126000000.0,1.0772,4.13,0.0443,0.0541,10.03,0.95,0.5,0.04,0.0842,0.0521,1160000000.0,353400000.0,444990000.0,65230000.00000001,203360000.0,454860000.0,1160000000.0,500870000.0,36710000.0,131980000.0,47960000.0,828060000.0,-2390000.0,,1.0,0.25156228162996386,4.13,220210000.0,220870000.0,-0.0029881830941277387
RADL3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,3661000000.0,3123000000.0,2.4429,1.47,0.060700000000000004,0.028900000000000002,25.94,4.56,0.75,0.05,0.17629999999999998,0.1487,25270000000.0,441800000.0,3240000000.0,425460000.0,10460000000.0,7480000000.0,25270000000.0,7340000000.0,2717130000.0,13470000000.0,1294120000.0,44760000000.0,-1342670000.0,,1.0,0.4254768392370572,1.47,10570000000.0,9270000000.0,0.14023732470334416
RANI3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,1842000000.0,1082000000.0,1.6147,2.19,0.24180000000000001,0.12119999999999999,8.92,1.23,1.08,0.05,0.1378,0.1363,3850000000.0,760220000.0,1470000000.0,369780000.0,585090000.0,1790000000.0,3850000000.0,1470000000.0,404480000.0,653080000.0,202780000.0,1673080000.0,-135600000.0,,1.0,0.7360544217687075,2.19,409850000.0,423080000.0,-0.031270681667769695
RECV3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,3173000000.0,1516000000.0,1.1611,2.18,0.2052,0.1793,6.7,0.85,1.2,0.06,0.1274,0.0852,9070000000.0,272550000.0,3070000000.0,107720000.0,1030000000.0,3840000000.0,9070000000.0,4200000000.0,611910000.0,918150000.0,534630000.0,2981310000.0,4580000.0,,1.0,0.36095238095238097,2.18,684460000.0,860750000.0,-0.2048097589311647
RIAA3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,2463000000.0,152000000.0,1.7785,1.56,0.2263,0.1405,3.11,0.86,0.44,0.1,0.2756,0.20920000000000002,14090000000.0,1050000000.0,1790000000.0,702240000.0,5700000000.0,3070000000.0,14090000000.0,5320000000.0,2373520000.0,6470000000.0,1511830000.0,10610000000.0,-524670000.0,,1.0,0.02857142857142857,1.56,2320000000.0,2200000000.0,0.05454545454545445
ROMI3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,941000000.0,557000000.0,1.1271,2.27,0.0645,0.061500000000000006,7.82,0.49,0.48,0.03,0.063,0.0379,2650000000.0,345220000.0,646270000.0,294980000.0,714640000.0,687690000.0,2650000000.0,1240000000.0,82180000.0,359140000.0,78450000.0,1274590000.0,21700000.0,,1.0,0.4491935483870968,2.27,220970000.0,273100000.0,-0.19088246063712921
SAPR3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,4T2025,4T2025,7392000000.0,1784000000.0,1.1434,1.2,0.32439999999999997,0.2886,7.58,1.28,2.19,0.08,0.1684,0.11480000000000001,26830000000.0,5360000000.0,6400000000.0,997330000.0,6020000000.0,8090000000.0,26470000000.0,12350000000.0,2337500000.0,4055770000.0,2081580000.0,7210000000.0,-34850000.0,,0.9865821841222512,0.14445344129554655,1.2,1890000000.0,1780000000.0,0.061797752808988804
SAPR4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,4T2025,4T2025,7392000000.0,1784000000.0,1.1434,1.2,0.32439999999999997,0.2886,6.18,1.04,1.78,0.08,0.1684,0.11480000000000001,26830000000.0,5360000000.0,6400000000.0,997330000.0,6020000000.0,8090000000.0,26470000000.0,12350000000.0,2337500000.0,4055770000.0,2081580000.0,7210000000.0,-34850000.0,,0.9865821841222512,0.14445344129554655,1.2,1890000000.0,1780000000.0,0.061797752808988804
SEER3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,920000000.0,392000000.0,1.5169,1.56,0.2061,0.1091,6.21,1.08,0.68,0.07,0.174,0.155,3570000000.0,527620000.0,656940000.0,263380000.0,795270000.0,1360000000.0,3570000000.0,1420000000.0,465830000.0,1348440000.0,246710000.0,2260300000.0,-206100000.0,,1.0,0.27605633802816903,1.56,583760000.0,539990000.0,0.08105705661215956
SHUL4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,1011000000.0,-134000000.0,1.0624,2.6,0.1229,0.149,6.4,1.23,0.95,0.09,0.19260000000000002,0.1318,2990000000.0,24100000.0,520350000.0,316000000.0,747750000.0,713910000.0,2990000000.0,1530000000.0,207370000.0,424820000.0,272910000.0,1892780000.0,59440000.0,,1.0,-0.08758169934640522,2.6,448040000.0,494120000.0,-0.09325669877762488
SLCE3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,7728000000.0,5080000000.0,2.7736,1.8,0.1857,0.0579,16.8,1.85,0.96,0.03,0.0999,0.1086,19810000000.0,921860000.0,5920000000.0,1350000000.0,3870000000.0,9970000000.0,19810000000.0,5970000000.0,1570910000.0,2796030000.0,290590000.0,9590000000.0,-1262270000.0,,1.0,0.8509212730318257,1.8,2670000000.0,2830000000.0,-0.05653710247349819
SMTO3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),4T2025,4T2025,4T2025,11408000000.0,8106000000.0,2.1704,2.87,0.1811,0.1109,7.96,0.84,0.88,0.03,0.10529999999999999,0.0655,23140000000.0,45590000.0,10090000000.0,1320000000.0,2710000000.0,13130000000.0,23140000000.0,7300000000.0,1254390000.0,1703780000.0,768370000.0,6930000000.0,-822450000.0,,1.0,1.1104109589041096,2.87,1590000000.0,1820000000.0,-0.12637362637362637
SYNE3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,463000000.0,233000000.0,0.6940000000000001,1.3,0.4743,0.2285,9.49,0.91,1.87,0.03,0.055700000000000006,0.0765,2250000000.0,153390000.0,452310000.0,15080000.0,202480000.0,588860000.0,2250000000.0,1460000000.0,155240000.0,176580000.0,77190000.0,326230000.0,-51830000.0,,1.0,0.15958904109589042,1.3,82330000.0,83760000.0,-0.01707258834766001
TAEE3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,11682000000.0,10079000000.0,1.9235,2.29,0.574,0.33520000000000005,8.43,1.66,2.83,0.07,0.197,0.12539999999999998,23270000000.0,1090000000.0,10600000000.0,1080000000.0,1690000000.0,13620000000.0,23270000000.0,7960000000.0,2685370000.0,2562320000.0,1568360000.0,4680000000.0,-1001440000.0,,1.0,1.2662060301507538,2.29,1040000000.0,982890000.0,0.058104162215507404
TAEE4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,11682000000.0,10079000000.0,1.9235,2.29,0.574,0.33520000000000005,8.57,1.69,2.87,0.07,0.197,0.12539999999999998,23270000000.0,1090000000.0,10600000000.0,1080000000.0,1690000000.0,13620000000.0,23270000000.0,7960000000.0,2685370000.0,2562320000.0,1568360000.0,4680000000.0,-1001440000.0,,1.0,1.2662060301507538,2.29,1040000000.0,982890000.0,0.058104162215507404
TTEN3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,4660000000.0,1905000000.0,1.7882,1.36,0.032799999999999996,0.0492,9.82,1.71,0.49,0.06,0.1721,0.0716,14650000000.0,2390000000.0,2430000000.0,2310000000.0,7330000000.0,2540000000.0,14650000000.0,4780000000.0,504670000.0,2624110000.0,701450000.0,17130000000.0,375050000.0,,1.0,0.3985355648535565,1.36,4210000000.0,3500000000.0,0.20285714285714285
UGPA3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,21832000000.0,14806000000.0,1.7833,1.62,0.035,0.0179,13.06,2.05,0.23,0.05,0.1434,0.1322,50220000000.0,3860000000.0,16450000000.0,4670000000.0,12480000000.0,19230000000.0,50220000000.0,18510000000.0,6000000000.0,10390000000.0,3092350000.0,145790000000.0,-1385840000.0,,1.0,0.7998919502971367,1.62,36750000000.0,33330000000.0,0.1026102610261026
UNIP3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,3526000000.0,2452000000.0,2.9824,2.29,0.1543,0.09369999999999999,13.83,3.75,1.31,0.07,0.2652,0.1376,7460000000.0,652930000.0,3310000000.0,296250000.0,1210000000.0,4360000000.0,7460000000.0,1890000000.0,622820000.0,1287190000.0,368640000.0,5010000000.0,-144840000.0,,1.0,1.2973544973544973,2.29,1240000000.0,1370000000.0,-0.0948905109489051
UNIP5,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,3526000000.0,2452000000.0,2.9824,2.29,0.1543,0.09369999999999999,13.84,3.75,1.31,0.07,0.2652,0.1376,7460000000.0,652930000.0,3310000000.0,296250000.0,1210000000.0,4360000000.0,7460000000.0,1890000000.0,622820000.0,1287190000.0,368640000.0,5010000000.0,-144840000.0,,1.0,1.2973544973544973,2.29,1240000000.0,1370000000.0,-0.0948905109489051
UNIP6,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,3526000000.0,2452000000.0,2.9824,2.29,0.1543,0.09369999999999999,14.45,3.91,1.37,0.07,0.2652,0.1376,7460000000.0,652930000.0,3310000000.0,296250000.0,1210000000.0,4360000000.0,7460000000.0,1890000000.0,622820000.0,1287190000.0,368640000.0,5010000000.0,-144840000.0,,1.0,1.2973544973544973,2.29,1240000000.0,1370000000.0,-0.0948905109489051
VBBR3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,23259000000.0,18152000000.0,1.9406,1.77,0.0309,0.015600000000000001,13.26,1.83,0.21,0.05,0.1369,0.1115,64220000000.0,5110000000.0,21200000000.0,2060000000.0,14600000000.0,27780000000.0,64220000000.0,21840000000.0,5930000000.0,9960000000.0,2988000000.0,192220000000.0,-2284000000.0,,1.0,0.8311355311355312,1.77,48000000000.0,44860000000.0,0.06999554168524291
VITT3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,180000000.0,132000000.0,0.44320000000000004,2.65,0.0884,0.08070000000000001,9.62,0.99,0.78,0.07,0.1027,0.0835,966540000.0,49980000.0,65420000.0,183400000.0,265380000.0,68670000.0,966540000.0,632500000.0,63210000.0,236820000.0,61640000.0,804070000.0,1957000.0,,1.0,0.20869565217391303,2.65,121910000.0,137820000.0,-0.11544042954578437
VIVA3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,513000000.0,204000000.0,0.543,4.14,0.23570000000000002,0.19,9.19,1.78,1.75,0.13,0.1935,0.17149999999999999,4680000000.0,308470000.0,298390000.0,214780000.0,715120000.0,930260000.0,4680000000.0,3030000000.0,727270000.0,2157790000.0,586270000.0,3081030000.0,-154580000.0,,1.0,0.06732673267326733,4.14,595510000.0,537080000.0,0.10879198629626874
VLID3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,740000000.0,71000000.0,0.7640000000000001,2.32,0.1359,0.12480000000000001,5.91,0.84,0.72,0.08,0.1454,0.12400000000000001,3040000000.0,607370000.0,560570000.0,180380000.0,616780000.0,700680000.0,3040000000.0,1720000000.0,272920000.0,699350000.0,250800000.0,2008870000.0,-37200000.0,,1.0,0.04127906976744186,2.32,446980000.0,500670000.0,-0.10723630335350631
VSTE3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,314000000.0,273000000.0,0.5538000000000001,1.53,0.0694,0.0198,15.5,0.36,0.31,0.01,0.0229,0.0564,1690000000.0,32340000.000000004,214250000.0,97960000.0,358460000.0,257519999.99999997,1690000000.0,1080000000.0,110880000.0,814220000.0,51100000.0,1269650000.0,-59790000.0,,1.0,0.25277777777777777,1.53,304570000.0,265870000.0,0.14555986008199495
VTRU3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,2455000000.0,1465000000.0,0.8644,2.13,0.2771,0.4863,0.46,0.14,0.22,0.16,0.2995,0.1095,6940000000.0,36450000.0,2230000000.0,226390000.0,660880000.0,2560000000.0,6940000000.0,3720000000.0,635220000.0,1519440000.0,1114870000.0,2292440000.0,-336550000.0,,1.0,0.39381720430107525,2.13,579240000.0,545890000.0,0.0610928941728186
VULC3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,1021000000.0,672000000.0,0.6055,2.95,0.20920000000000002,0.3134,4.18,1.9,1.31,0.28,0.4546,0.2159,4019999999.9999995,349670000.0,590960000.0,430760000.0,849590000.0,667830000.0,4019999999.9999995,2510000000.0,760550000.0,1492660000.0,1139380000.0,3636870000.0,70908000.0,,1.0,0.26772908366533865,2.95,776380000.0,701190000.0,0.10723199132902628
WIZC3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,388000000.0,-17000000.0,0.8779000000000001,1.11,0.4485,0.2659,6.86,1.98,1.0,0.15,0.2837,0.32560000000000006,2420000000.0,48620000.0,280900000.0,84220000.0,601570000.0,521520000.0,2420000000.0,1290000000.0,594090000.0,824280000.0,356310000.0,1346000000.0,-52400000.0,,1.0,-0.01317829457364341,1.11,302610000.0,339580000.0,-0.10886978031686201
WLMM4,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",4T2025 (TTM),1T2026,1T2026,1T2026,450000000.0,255000000.0,1.0421,1.85,0.0571,0.0288,8.92,0.99,0.26,0.05,0.1121,0.13369999999999999,1580000000.0,126830000.0,223360000.0,215090000.0,491240000.0,296320000.0,1580000000.0,789100000.0,161260000.0,382720000.0,78990000.0,2939280000.0,-45970000.0,,1.0,0.32315295906729186,1.85,607230000.0,679840000.0,-0.10680454224523417
YDUQ3,small_mid_cap_risco_medio,medio,"sem sinais fortes de distress, blue chip proxy ou crescimento de alto risco",1T2026 (TTM),1T2026,1T2026,1T2026,5369000000.0,4288000000.0,2.2155,1.47,0.1484,0.0211,22.1,0.87,0.47,0.01,0.038700000000000005,0.09789999999999999,9710000000.0,571420000.0,4520000000.0,846820000.0,1610000000.0,5080000000.0,9710000000.0,3020000000.0,822580000.0,3343990000.0,116990000.0,5540000000.0,-740180000.0,,1.0,1.4198675496688742,1.47,1510000000.0,1490000000.0,0.01342281879194629
AALR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,3T2025 (TTM),3T2025,3T2025,3T2025,486000000.0,363000000.0,1.754,1.01,0.0947,-0.0521,-6.55,0.46,0.39,-0.02,-0.0588,0.0426,3030000000.0,123750000.0,250040000.0,236910000.0,806670000.0,1120000000.0,3030000000.0,1100000000.0,117330000.0,332600000.0,-64610000.0,1239650000.0,-161410000.0,,1.0,0.33,1.01,328350000.0,317880000.0,0.032936957342393436
AERI3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,1881000000.0,1862000000.0,-2.8113,0.69,-0.838,-1.4732,-0.15,-0.17,0.22,-0.62,1.1294,-0.37950000000000006,1520000000.0,16350000.000000002,1750000000.0,133759999.99999999,588820000.0,1760000000.0,1520000000.0,-836460000.0,-537360000.0,-39300000.0,-944670000.0,641250000.0,-330600000.0,,1.0,-2.2260478683977714,0.69,105610000.0,210370000.0,-0.4979797499643486
AGRO3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,1443000000.0,1349000000.0,0.8722,1.47,-0.0176,-0.0154,-129.46,0.94,2.0,-0.0,-0.0072,-0.0047,3820000000.0,73250000.0,856320000.0,587550000.0,814330000.0,965840000.0,3820000000.0,2040000000.0,-16860000.0,121900000.0,-14790000.0,958290000.0,-43080000.0,,1.0,0.6612745098039216,1.47,165000000.0,224930000.0,-0.2664384475170053
AGXY3,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,3T2025 (TTM),3T2025,3T2025,3T2025,1004000000.0,947000000.0,-12.9453,2.19,0.39740000000000003,0.6973,0.03,-0.2,0.02,0.55,-6.5849,0.34130000000000005,2220000000.0,57510000.0,801110000.0,203610000.0,419350000.0,1980000000.0,2220000000.0,-185460000.0,695080000.0,-19910000.0,1217320000.0,1751240000.0,514110000.0,,1.0,-5.106222366008843,2.19,440750000.0,1220000000.0,-0.6387295081967213
ALPK3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,1519000000.0,1257000000.0,5.964700000000001,0.86,0.139,0.010400000000000001,67.57,2.53,0.47,0.01,0.054400000000000004,0.121,2600000000.0,261920000.00000003,1260000000.0,255550000.0,601020000.0,1620000000.0,2600000000.0,372870000.0,269880000.0,588260000.0,20290000.0,1942080000.0,-235620000.0,,1.0,3.3711481213291496,0.86,494600000.0,425110000.0,0.16346357413375356
AMAR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,818000000.0,807000000.0,14.8223,0.56,0.1001,-0.1075,-2.37,2.91,0.25,-0.08,-1.2278,0.0886,2040000000.0,10630000.0,467950000.0,350600000.0,1010000000.0,895810000.0,2040000000.0,128820000.0,147370000.0,773890000.0,-158150000.0,1471770000.0,-300970000.0,,1.0,6.264555193292967,0.56,286450000.0,297900000.0,-0.038435716683450805
AMBP3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,2T2025 (TTM),2T2025,2T2025,2T2025,11041000000.0,6356000000.0,6.8092999999999995,2.72,0.1736,-0.0044,-2.76,0.26,0.04,-0.0,-0.0146,0.1067,16920000000.000002,2620000000.0,10100000000.0,943300000.0,2690000000.0,12060000000.0,16920000000.000002,2170000000.0,1257160000.0,1320960000.0,-185330000.0,7240000000.0,-1362800000.0,,1.0,2.9290322580645163,2.72,1770000000.0,1410000000.0,0.25531914893617014
AMER3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,2069000000.0,1519000000.0,2.6494,1.56,0.027000000000000003,-0.0078000000000000005,-9.63,0.23,0.08,-0.01,-0.0235,0.028300000000000002,16170000000.000002,388000000.0,2069999999.9999998,0.0,4970000000.0,6760000000.0,16170000000.000002,4430000000.0,359000000.0,3622000000.0,-104000000.0,13310000000.0,-117000000.0,,1.0,0.3428893905191874,1.56,3090000000.0,2570000000.0,0.2023346303501945
AMOB3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,3003000000.0,2515000000.0,3.2992000000000004,1.4,0.016399999999999998,-0.023700000000000002,,,,-0.04,-0.1565,0.036000000000000004,8439999999.999999,381580000.0,2790000000.0,213730000.0,3380000000.0,3090000000.0,8439999999.999999,1960000000.0,212510000.0,1884360000.0,-307010000.0,12950000000.0,-569750000.0,,1.0,1.2831632653061225,1.4,3130000000.0,3000000000.0,0.043333333333333224
ARML3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,2975000000.0,1820000000.0,3.0145999999999997,2.56,0.2238,0.0391,25.16,1.32,0.89,0.01,0.0555,0.1187,5630000000.0,161970000.0,2960000000.0,236910000.0,931360000.0,3340000000.0,5630000000.0,1360000000.0,447640000.0,611900000.0,74560000.0,1898900000.0,-398220000.0,,1.0,1.338235294117647,2.56,451060000.0,439920000.0,0.025322785961083838
